epoch,train_loss,train_acc1,train_acc2,valid_xe_loss,valid_acc1,valid_acc2
0,7.066534470600687,0.0,0.0,6.365675672700133,0.0,0.0
1,5.246162754714868,0.0,0.0,3.9674815950514395,0.0,0.0
2,2.939553540223723,0.0,2.2044187898089174,2.174794085418122,0.0,7.7037183544303796
3,1.9309564107542585,17.99860668789809,23.347929936305732,1.7738625807098196,21.954113924050635,27.897547468354432
4,1.7196723685902395,20.70561305732484,26.01015127388535,1.6633231081540072,20.806962025316455,26.938291139240505
5,1.6455321273985941,20.99920382165605,26.030055732484076,1.6166755096821845,20.727848101265824,26.78006329113924
6,1.6106907159659514,20.7703025477707,25.950437898089174,1.595453791980502,22.21123417721519,28.164556962025316
7,1.5940887814114808,21.039012738853504,26.542595541401273,1.5816130441955374,21.42009493670886,27.531645569620252
8,1.5837440999450199,21.636146496815286,26.577428343949045,1.5733510074736197,20.737737341772153,26.740506329113924
9,1.5786558526336767,21.113654458598727,26.612261146496817,1.5689255587662323,22.606803797468356,28.550237341772153
10,1.5742794267690865,21.626194267515924,26.910828025477706,1.5697510891322848,22.270569620253166,28.57990506329114
11,1.5686297720404947,22.16859076433121,27.47312898089172,1.5597757538662682,19.84770569620253,26.542721518987342
12,1.5570646980006224,23.412619426751593,28.861464968152866,1.5395023566258104,25.178006329113924,29.598496835443036
13,1.5363678651250852,25.243829617834393,30.73248407643312,1.520106774342211,27.5810917721519,33.40585443037975
