dataset_dir,reference_dir,secret_type,n,q,sigma,num_secret_samples,num_dimensions,num_secret_seeds,min_hamming,max_hamming,clipping_bound_used,secret_mean,secret_std,secret_min,secret_max,secret_abs_mean,secret_sparsity_ratio,secret_entropy,secret_pairwise_corr_mean_abs,secret_pairwise_corr_max_abs,secret_cov_trace,secret_effective_rank,secret_condition_number,secret_symmetry_gap,secret_bucket_balance_score,secret_repeat_pattern_score,secret_neighbor_distance_mean,secret_neighbor_distance_std,secret_centroid_distance_mean,pre_projection_secret_mean,pre_projection_secret_std,pre_projection_secret_min,pre_projection_secret_max,pre_projection_secret_abs_mean,pre_projection_secret_sparsity_ratio,pre_projection_secret_entropy,pre_projection_secret_pairwise_corr_mean_abs,pre_projection_secret_pairwise_corr_max_abs,pre_projection_secret_cov_trace,pre_projection_secret_effective_rank,pre_projection_secret_condition_number,pre_projection_secret_symmetry_gap,pre_projection_secret_bucket_balance_score,pre_projection_secret_repeat_pattern_score,pre_projection_secret_neighbor_distance_mean,pre_projection_secret_neighbor_distance_std,pre_projection_secret_centroid_distance_mean,decrypt_success_rate,decrypt_failure_rate,bit_error_rate,message_error_rate,avg_effective_noise,std_effective_noise,max_effective_noise,noise_margin_mean,noise_margin_p95,noise_margin_p99,secret_l2_norm_mean,secret_linf_norm_mean
runs/n30_q127_h3_1m/ab_proposed_random_sparse_s10,,proposed_random_sparse,30,127,3.0,10,30,10,3,3,3,-0.02666666666666667,0.47534782586602375,-2.0,3.0,0.14,0.9,0.6671892999439516,0.08192294205521995,1.0,6.666666666666667,7.039099640667044,15.971613543796378,0.008888888888888889,0.28338790640027434,0.1,3.0252931198542052,0.6690302974924295,2.3752323403103626,-0.07,1.0916806614879035,-3.0,3.0,0.7833333333333333,0.4033333333333333,2.163858269601965,0.2773405733761818,0.8937653875863268,36.766666666666666,7.213118248175163,15.8637525954316,0.012222222222222223,0.8941482655665074,0.1,7.46150114164208,0.8520567547258525,5.703649472367819,0.765234375,0.23476562499999998,0.234765625,0.234765625,20.908203125,15.099195805033467,63.0,10.841796875,29.75,31.75,2.486387969938046,1.7
