epoch,train_loss,train_acc1,train_acc2,valid_xe_loss,valid_acc1,valid_acc2
0,6.6093072162312305,0.0,0.0,5.970994750155678,0.0,0.0
1,4.855416592518995,0.0,0.0,3.6607718015018897,0.0,0.0
2,2.761919027680804,0.0,2.1397292993630574,2.1481065025812462,0.0,6.259889240506329
3,1.9188467089537602,17.192476114649683,22.61644108280255,1.7809482797791687,20.688291139240505,26.186708860759495
4,1.7164679211416063,20.491640127388536,25.71656050955414,1.676334966587115,19.462025316455698,24.54509493670886
5,1.6505108768013632,20.47671178343949,25.61703821656051,1.6316821047022372,19.363132911392405,24.446202531645568
6,1.6174596927727862,20.501592356687897,25.71656050955414,1.6108118039143235,20.52017405063291,25.484572784810126
7,1.600810676623302,20.491640127388536,25.507563694267517,1.5972281981118117,19.98615506329114,25.20767405063291
8,1.5900447049717994,21.098726114649683,26.393312101910826,1.5887463062624387,19.40268987341772,24.742879746835442
9,1.5844378577675788,20.99422770700637,26.119625796178344,1.5835358206229875,20.52017405063291,25.67246835443038
10,1.5786507235970466,21.556528662420384,26.771496815286625,1.5737304928936535,22.517800632911392,27.946993670886076
