epoch,train_loss,train_acc1,train_acc2,valid_xe_loss,valid_acc1,valid_acc2
0,6.60813288779775,0.0,0.0,5.941576052315628,0.0,0.0
1,4.826499093110394,0.0,0.0,3.6286260900618155,0.0,0.0
2,2.736579020311878,0.0,3.0055732484076434,2.1306940603859816,0.0,6.299446202531645
3,1.9427696754977961,9.514331210191083,14.84375,1.823233901699887,13.597705696202532,18.95767405063291
4,1.7642087427673825,13.306130573248408,18.754976114649683,1.7215828020361406,13.924050632911392,19.31368670886076
5,1.694630470245507,13.02249203821656,18.700238853503183,1.676588994038256,13.043908227848101,18.64121835443038
6,1.6631832175953374,13.226512738853502,18.570859872611464,1.6532722817191594,13.538370253164556,18.85878164556962
7,1.6460460917964863,13.276273885350319,18.705214968152866,1.6410084917575498,13.043908227848101,18.492879746835442
8,1.636504185427526,13.410628980891719,18.854498407643312,1.6337554334085198,13.360363924050633,18.819224683544302
9,1.6307449219333139,12.98765923566879,18.451433121019107,1.6305074027821989,13.518591772151899,18.87856012658228
10,1.626699728570926,13.236464968152866,18.824641719745223,1.6257852723326864,13.696598101265822,19.244462025316455
11,1.625325238628752,13.141918789808917,18.59574044585987,1.624329785757427,13.261471518987342,18.651107594936708
12,1.6226702078132873,13.360867834394904,18.909235668789808,1.6241125773779954,13.28125,18.670886075949365
13,1.6220594280084986,13.440485668789808,18.91421178343949,1.6230425668668143,13.261471518987342,18.562104430379748
14,1.620663623141635,13.385748407643312,19.088375796178344,1.620641005190113,13.746044303797468,19.274129746835442
15,1.6209075177551076,13.360867834394904,18.869426751592357,1.6204541981974734,13.72626582278481,19.017009493670887
16,1.6199399574547058,13.76890923566879,19.232683121019107,1.6208756845208663,13.192246835443038,18.482990506329113
17,1.6193170198209725,13.634554140127388,19.038614649681527,1.6186282393298572,15.100870253164556,20.18393987341772
18,1.6174005824289504,14.42078025477707,19.720342356687897,1.6169068873683108,14.853639240506329,19.452136075949365
