epoch,train_loss,train_acc1,train_acc2,valid_xe_loss,valid_acc1,valid_acc2
0,6.783952791979359,0.0,0.0,6.109271103822732,0.0,0.0
1,5.065259195437097,0.0,0.0,3.8532216941254047,0.0,0.0
2,2.929067294309094,0.0,2.453224522292994,2.2216062455237666,0.0,7.5652689873417724
3,1.9674086426473727,14.052547770700636,19.929339171974522,1.7885024457038203,19.244462025316455,25.12856012658228
4,1.7280073401274954,20.844944267515924,25.766321656050955,1.6607495727418344,21.251977848101266,26.829509493670887
5,1.6408888807721957,21.05394108280255,26.11464968152866,1.6169086453280872,21.479430379746834,27.09651898734177
6,1.6117705645834564,21.19327229299363,26.353503184713375,1.5947452089454555,22.745253164556964,28.481012658227847
7,1.5939529367313263,20.73049363057325,25.75139331210191,1.5847802509235431,20.5498417721519,26.483386075949365
8,1.5839111114003857,21.262937898089174,26.40824044585987,1.5769740675069108,21.42009493670886,27.432753164556964
9,1.5778727501061312,21.28781847133758,26.89589968152866,1.5717314104490643,21.785996835443036,28.026107594936708
10,1.568549894982842,22.1984474522293,27.87121815286624,1.5598857523519782,25.46479430379747,30.646756329113924
11,1.5526538935436565,24.48248407643312,30.08061305732484,1.542839973787718,25.830696202531644,30.498417721518987
