epoch,train_loss,train_acc1,train_acc2,valid_xe_loss,valid_acc1,valid_acc2
0,6.694094633600514,0.0,0.0,6.073356399053259,0.0,0.0
1,4.97998861598361,0.0,0.0,3.8280242666413513,0.0,0.0
2,2.9008148658047817,0.0,2.1198248407643314,2.224955812285218,0.0,5.992879746835443
3,1.943331284128177,14.037619426751592,19.92436305732484,1.7824248890333538,19.99604430379747,24.54509493670886
4,1.7165347201049708,20.098527070063696,25.408041401273884,1.6701341354394261,19.86748417721519,24.772547468354432
5,1.6449383740212506,20.596138535031848,26.01512738853503,1.6293287820453886,20.144382911392405,25.098892405063292
6,1.616715711393174,20.416998407643312,25.890724522292995,1.6106970446019233,20.619066455696203,25.682357594936708
7,1.6052232525151247,20.068670382165607,25.39311305732484,1.5980125062073334,20.53006329113924,25.524129746835442
8,1.5965242021402735,20.40704617834395,25.55234872611465,1.591779432719267,20.243275316455698,24.79232594936709
9,1.5898282482365893,19.770103503184714,25.373208598726116,1.5860828221598757,21.568433544303797,26.641613924050635
10,1.585224644393678,20.596138535031848,26.19924363057325,1.5819561828540851,22.86392405063291,27.759098101265824
11,1.5817406693841243,20.76035031847134,26.383359872611464,1.574202887619598,23.76384493670886,29.282041139240505
12,1.5727413535877397,21.72074044585987,27.040207006369428,1.5665059798880467,23.64517405063291,29.79628164556962
13,1.5596169711677892,23.258359872611464,28.632563694267517,1.5560627044001711,22.804588607594937,29.074367088607595
