dataset_dir,reference_dir,secret_type,n,q,sigma,num_secret_samples,num_dimensions,num_secret_seeds,min_hamming,max_hamming,clipping_bound_used,secret_mean,secret_std,secret_min,secret_max,secret_abs_mean,secret_sparsity_ratio,secret_entropy,secret_pairwise_corr_mean_abs,secret_pairwise_corr_max_abs,secret_cov_trace,secret_effective_rank,secret_condition_number,secret_symmetry_gap,secret_bucket_balance_score,secret_repeat_pattern_score,secret_neighbor_distance_mean,secret_neighbor_distance_std,secret_centroid_distance_mean,decrypt_success_rate,decrypt_failure_rate,bit_error_rate,message_error_rate,avg_effective_noise,std_effective_noise,max_effective_noise,noise_margin_mean,noise_margin_p95,noise_margin_p99,secret_l2_norm_mean,secret_linf_norm_mean
runs/n30_q127_h3_1m/ab_ternary,,ternary,30,127,3.0,10,30,10,3,3,1,-0.006666666666666667,0.3161574853701167,-1.0,1.0,0.1,0.9,0.568674756787445,0.09281182504198088,1.0,2.977777777777778,7.945565575288092,5.373442588508427,0.006666666666666668,0.2449148869545859,0.1,2.3595917942265423,0.17979589711327115,1.636013360626404,0.85,0.15000000000000002,0.15,0.15,17.272265625,13.28399575822137,63.0,14.477734375,30.75,31.75,1.7320508075688772,1.0
