epoch,train_loss,train_acc1,train_acc2,valid_xe_loss,valid_acc1,valid_acc2
0,7.334730807383349,0.0,0.0,6.666958048373838,0.0,0.0
1,5.497313663458368,0.0,0.0,4.179789398289934,0.0,0.0
2,3.1125724391572795,0.0,1.2291003184713376,2.320445401759087,0.0,6.25
3,2.0094181519405097,5.871815286624204,11.897890127388536,1.8303528918495662,12.5,17.820411392405063
4,1.7597783287619329,12.818471337579618,18.30214968152866,1.7114264814159539,12.5,17.929193037974684
5,1.6866258823188247,12.549761146496815,18.02846337579618,1.6682085583481607,12.915348101265822,18.43354430379747
6,1.6565969757213714,12.733877388535031,18.36186305732484,1.6482786407953576,11.94620253164557,17.38528481012658
7,1.642626485247521,12.743829617834395,18.207603503184714,1.6378036224389378,12.27254746835443,17.869857594936708
8,1.6344797520121193,12.166600318471337,17.759753184713375,1.6313399468796164,12.678006329113924,18.16653481012658
9,1.629749734690235,12.480095541401274,17.93889331210191,1.6287513443186312,12.638449367088608,18.156645569620252
10,1.6257349905694367,12.803542993630574,18.476313694267517,1.6254338433470907,12.687895569620252,18.225870253164558
11,1.6242850107751834,12.47014331210191,18.277269108280255,1.6233244123338144,12.737341772151899,18.21598101265823
12,1.6235807086252103,12.485071656050955,17.99860668789809,1.6244635747957834,12.519778481012658,17.939082278481013
13,1.6224971584453705,12.385549363057326,18.018511146496817,1.6218452981755704,12.470332278481013,17.345727848101266
14,1.6223172814982711,12.609474522292993,18.1031050955414,1.622367003295995,12.509889240506329,17.889636075949365
15,1.6217316252410792,12.30593152866242,17.76970541401274,1.6211727389806434,12.59889240506329,18.08742088607595
16,1.6207954443184434,12.649283439490446,18.212579617834393,1.6211693241626401,12.440664556962025,17.85996835443038
17,1.6213841324399232,12.415406050955413,17.819466560509554,1.6212272462965567,12.549446202531646,17.95886075949367
18,1.620735272480424,12.619426751592357,18.06329617834395,1.6206706822672976,12.450553797468354,17.662183544303797
19,1.6205973101269668,12.619426751592357,18.073248407643312,1.621108175833014,12.579113924050633,18.334651898734176
20,1.6209586676518628,12.584593949044587,18.048367834394906,1.6202589213093626,12.737341772151899,18.324762658227847
21,1.6205676141058563,12.569665605095542,17.80453821656051,1.619366345526297,12.460443037974683,17.85007911392405
22,1.6202018853205784,12.544785031847134,18.113057324840764,1.6195940986464294,12.678006329113924,18.443433544303797
23,1.6203841358233408,12.504976114649681,17.78463375796178,1.6192489258850677,13.113132911392405,18.571993670886076
24,1.6208881633296894,12.440286624203821,17.864251592356688,1.6216893543170978,12.203322784810126,17.998417721518987
25,1.6198816587970515,12.72890127388535,18.406648089171973,1.6246481998057305,13.034018987341772,18.482990506329113
26,1.6207506626274935,12.460191082802547,17.854299363057326,1.6202640654165534,12.440664556962025,18.146756329113924
27,1.620106455626761,12.818471337579618,18.267316878980893,1.6200575134422206,11.916534810126583,17.227056962025316
28,1.6203334096131052,12.425358280254777,18.187699044585987,1.622272243982629,12.589003164556962,18.156645569620252
