epoch,train_loss,train_acc1,train_acc2,valid_xe_loss,valid_acc1,valid_acc2
0,6.5684824445445065,0.0,0.0,5.940163890017739,0.0,0.0
1,4.838573510479775,0.0,0.0,3.7062538002110736,0.0,0.0
2,2.8176572839165948,0.0,2.298964968152866,2.2154837650588797,0.0,6.190664556962025
3,1.9693494207540136,14.784036624203821,20.586186305732483,1.8256760216966461,20.589398734177216,25.682357594936708
4,1.73552131804691,20.357285031847134,25.706608280254777,1.6847346900384637,20.87618670886076,26.31526898734177
5,1.6482634028052068,20.51154458598726,25.666799363057326,1.6289061700241476,19.72903481012658,24.970332278481013
6,1.6151245293343903,20.954418789808916,26.20919585987261,1.605951206593574,19.897151898734176,25.059335443037973
7,1.5992503545846148,20.60609076433121,25.831011146496817,1.5993243350258357,19.363132911392405,24.525316455696203
8,1.5890986403082585,21.02408439490446,26.214171974522294,1.5897129336489906,21.617879746835442,26.789952531645568
9,1.5861432962356858,20.56628184713376,25.776273885350317,1.5832486756240265,19.65981012658228,25.45490506329114
10,1.5796357909585261,21.02408439490446,26.234076433121018,1.578853536255752,20.62895569620253,26.36471518987342
