epoch,train_loss,train_acc1,train_acc2,valid_xe_loss,valid_acc1,valid_acc2
0,7.121668757906385,0.0,0.0,6.4587634605697435,0.0,0.0
1,5.357007306092863,0.0,0.0,4.1090871895415875,0.0,0.0
2,3.0978958409303314,0.0,0.9753184713375797,2.348618296128285,0.0,6.240110759493671
3,2.0647300656434076,4.473527070063694,10.45481687898089,1.8836564097223403,13.271360759493671,18.700553797468356
4,1.803595125295554,13.261345541401274,18.541003184713375,1.7407599642306943,13.132911392405063,18.601661392405063
5,1.707207952335382,13.306130573248408,18.72014331210191,1.6810890979404691,13.320806962025317,18.710443037974684
6,1.6646109705518006,12.853304140127388,18.431528662420384,1.6548942191691338,13.568037974683545,18.839003164556964
7,1.6457285508988009,13.385748407643312,18.740047770700638,1.641229839264592,13.310917721518987,18.94778481012658
8,1.6346915087122826,13.73407643312102,19.317277070063696,1.633649697786645,12.776898734177216,18.16653481012658
9,1.6297448729253878,13.266321656050955,18.645501592356688,1.628885723367522,12.885680379746836,18.29509493670886
10,1.627046903227545,12.8234474522293,18.317078025477706,1.6254653145995321,12.974683544303797,18.364319620253166
11,1.6237840356340834,13.321058917197453,18.829617834394906,1.622220991533014,13.39992088607595,19.175237341772153
12,1.622579799336233,13.206608280254777,18.68531050955414,1.6215362548828125,13.449367088607595,19.115901898734176
13,1.620938647324872,13.495222929936306,19.078423566878982,1.6221007591561427,13.528481012658228,19.07634493670886
14,1.6207417857115436,13.455414012738853,18.56588375796178,1.6244891565057296,13.568037974683545,19.036787974683545
15,1.6204910582038248,13.425557324840764,18.68531050955414,1.62061362025104,13.17246835443038,18.057753164556964
16,1.619758237699035,13.226512738853502,18.740047770700638,1.6212436579450775,13.657041139240507,18.918117088607595
17,1.6189959983157505,14.157046178343949,19.47153662420382,1.6186772735812995,13.716376582278482,18.74011075949367
18,1.614254824674813,15.381170382165605,20.750398089171973,1.6109131574630737,16.109572784810126,21.439873417721518
19,1.60817242427996,16.580414012738853,22.133757961783438,1.607906145385549,16.61392405063291,21.41020569620253
20,1.6044578316864695,17.71496815286624,23.024482484076433,1.6060237748713433,16.999604430379748,22.369462025316455
21,1.6067002396674672,16.998407643312103,21.850119426751593,1.609007690526262,15.446993670886076,20.826740506329113
22,1.6059829057401913,16.709792993630572,22.0093550955414,1.6067200944393496,17.07871835443038,22.053006329113924
23,1.6053071371309318,17.24721337579618,22.47213375796178,1.604504553577568,16.772151898734176,21.934335443037973
