dataset_dir,reference_dir,secret_type,n,q,sigma,num_secret_samples,num_dimensions,num_secret_seeds,min_hamming,max_hamming,clipping_bound_used,secret_mean,secret_std,secret_min,secret_max,secret_abs_mean,secret_sparsity_ratio,secret_entropy,secret_pairwise_corr_mean_abs,secret_pairwise_corr_max_abs,secret_cov_trace,secret_effective_rank,secret_condition_number,secret_symmetry_gap,secret_bucket_balance_score,secret_repeat_pattern_score,secret_neighbor_distance_mean,secret_neighbor_distance_std,secret_centroid_distance_mean,pre_projection_secret_mean,pre_projection_secret_std,pre_projection_secret_min,pre_projection_secret_max,pre_projection_secret_abs_mean,pre_projection_secret_sparsity_ratio,pre_projection_secret_entropy,pre_projection_secret_pairwise_corr_mean_abs,pre_projection_secret_pairwise_corr_max_abs,pre_projection_secret_cov_trace,pre_projection_secret_effective_rank,pre_projection_secret_condition_number,pre_projection_secret_symmetry_gap,pre_projection_secret_bucket_balance_score,pre_projection_secret_repeat_pattern_score,pre_projection_secret_neighbor_distance_mean,pre_projection_secret_neighbor_distance_std,pre_projection_secret_centroid_distance_mean,decrypt_success_rate,decrypt_failure_rate,bit_error_rate,message_error_rate,avg_effective_noise,std_effective_noise,max_effective_noise,noise_margin_mean,noise_margin_p95,noise_margin_p99,secret_l2_norm_mean,secret_linf_norm_mean
runs/n30_q127_h3_1m/ab_proposed_ternary_s10,,proposed_ternary_sparse,30,127,3.0,10,30,10,3,3,1,0.0,0.31622776601683794,-1.0,1.0,0.1,0.9,0.5689955935892812,0.06734135613562889,1.0,3.1333333333333337,7.621225773083331,7.419691947842007,0.0,0.2450530638441006,0.1,2.3146428199482245,0.20598207704101432,1.6774085433885184,0.06666666666666667,1.0110500592068734,-3.0,2.0,0.8133333333333334,0.2866666666666667,1.9983310808718902,0.26289730921405197,0.897165112834783,31.088888888888885,7.726956991821306,6.719801954898233,0.028888888888888898,0.8487427706661348,0.1,6.9302865132294516,0.6092034508683974,5.243193010302072,0.858203125,0.14179687500000004,0.141796875,0.141796875,17.431640625,12.736482373318372,63.0,14.318359375,29.799999999999727,31.75,1.7320508075688772,1.0
