epoch,train_loss,train_acc1,train_acc2,valid_xe_loss,valid_acc1,valid_acc2
0,7.333594109602036,0.0,0.0,6.6643458257747605,0.0,0.0
1,5.560481937068283,0.0,0.0,4.292387087133866,0.0,0.0
2,3.22433562946927,0.0,1.4530254777070064,2.3822386657135395,0.0,6.962025316455696
3,2.0761874891390466,5.916600318471337,11.877985668789808,1.885414515869527,11.956091772151899,18.136867088607595
4,1.8081523081299606,12.604498407643312,18.187699044585987,1.742083806025831,12.816455696202532,18.839003164556964
5,1.7117525422649018,12.131767515923567,17.809514331210192,1.6827713583089128,13.241693037974683,19.185126582278482
6,1.6705081804542785,12.69406847133758,18.19267515923567,1.6558577471141573,12.885680379746836,18.928006329113924
7,1.6496278503138548,12.53483280254777,18.137937898089174,1.6437475983100602,12.59889240506329,18.64121835443038
8,1.6386844390516828,12.59952229299363,18.09812898089172,1.6338347769990753,12.509889240506329,18.43354430379747
9,1.6327719460627077,12.808519108280255,18.113057324840764,1.6306265185150919,12.04509493670886,18.057753164556964
10,1.6288798348918843,12.818471337579618,18.282245222929937,1.6259898490543607,12.124208860759493,17.691851265822784
