epoch,train_loss,train_acc1,train_acc2,valid_xe_loss,valid_acc1,valid_acc2
0,7.516364662510575,0.0,0.0,6.8219968819920025,0.0,0.0
1,5.573567032054731,0.0,0.0,4.1939418225348755,0.0,0.0
2,3.0711887292801197,0.0,1.7217356687898089,2.276541266260268,0.0,5.91376582278481
3,1.9902399391125722,11.45501592356688,17.48109076433121,1.8250022779537152,20.43117088607595,25.039556962025316
4,1.7478846023037176,20.063694267515924,25.462778662420384,1.6929749672925924,20.20371835443038,24.812104430379748
5,1.6595154119904634,20.013933121019107,25.607085987261147,1.638544387455228,20.737737341772153,25.365901898734176
6,1.6230613965137748,20.3125,25.82105891719745,1.61487290678145,19.42246835443038,24.446202531645568
7,1.605336149786688,20.098527070063696,25.602109872611464,1.6009121695651283,20.836629746835442,25.623022151898734
8,1.5960511948652327,20.60609076433121,26.119625796178344,1.5942460132550589,20.64873417721519,25.712025316455698
9,1.5895881227626922,20.60609076433121,26.059912420382165,1.585847500004346,20.589398734177216,25.494462025316455
10,1.5854191073946133,20.54140127388535,25.895700636942674,1.583590047268928,20.708069620253166,25.435126582278482
11,1.575932353165499,22.014331210191084,27.816480891719745,1.5724483834037297,22.87381329113924,27.14596518987342
